time (seconds); Text; 
1292276373; "WON;0.100000"; 
1292276376; "LOST;-0.100000"; 
1292276379; "LOST;-0.100000"; 
1292276382; "LOST;-0.100000"; 
1292276385; "WON;0.100000"; 
1292276389; "LOST;0.000000"; 
1292276392; "WON;0.100000"; 
1292276395; "LOST;-0.100000"; 
1292276398; "LOST;-0.250000"; 
1292276401; "WON;0.100000"; 
1292276404; "LOST;0.000000"; 
1292276407; "LOST;-0.100000"; 
1292276410; "LOST;0.000000"; 
1292276414; "LOST;-0.100000"; 
1292276417; "WON;0.100000"; 
1292276420; "LOST;-0.100000"; 
1292276423; "LOST;-0.100000"; 
1292276426; "LOST;-0.100000"; 
1292276429; "WON;0.100000"; 
1292276432; "LOST;-0.100000"; 
1292276435; "WON;0.100000"; 
1292276439; "LOST;-0.100000"; 
1292276442; "LOST;0.000000"; 
1292276445; "WON;0.100000"; 
1292276448; "WON;0.100000"; 
1292276451; "WON;0.100000"; 
1292276454; "WON;0.100000"; 
1292276457; "WON;0.100000"; 
1292276461; "LOST;-0.100000"; 
1292276464; "WON;0.250000"; 
1292276467; "LOST;-0.100000"; 
1292276470; "WON;0.100000"; 
1292276473; "WON;0.100000"; 
1292276476; "WON;0.100000"; 
1292276479; "LOST;-0.100000"; 
1292276482; "WON;0.100000"; 
1292276485; "WON;0.100000"; 
1292276489; "WON;0.100000"; 
1292276492; "LOST;-0.100000"; 
1292276495; "WON;0.100000"; 
1292276498; "LOST;-0.100000"; 
1292276501; "LOST;-0.100000"; 
1292276504; "WON;0.100000"; 
1292276507; "LOST;-0.100000"; 
1292276510; "WON;0.100000"; 
1292276514; "WON;0.100000"; 
1292276517; "LOST;-0.100000"; 
1292276520; "WON;0.100000"; 
1292276523; "LOST;-0.100000"; 
1292276526; "LOST;-0.100000"; 
1292276529; "LOST;-0.100000"; 
1292276532; "LOST;-0.100000"; 
1292276535; "LOST;-0.100000"; 
1292276539; "WON;0.100000"; 
1292276542; "LOST;-0.100000"; 
1292276545; "WON;0.100000"; 
1292276548; "WON;0.100000"; 
1292276551; "LOST;-0.100000"; 
1292276554; "WON;0.100000"; 
1292276557; "WON;0.100000"; 
1292276560; "WON;0.100000"; 
1292276564; "WON;0.100000"; 
1292276567; "LOST;-0.100000"; 
1292276570; "WON;0.100000"; 
1292276573; "WON;0.100000"; 
1292276576; "WON;0.100000"; 
1292276579; "WON;0.100000"; 
1292276582; "WON;0.100000"; 
1292276585; "WON;0.100000"; 
1292276589; "WON;0.100000"; 
1292276592; "WON;0.100000"; 
1292276595; "LOST;-0.100000"; 
1292276598; "WON;0.100000"; 
1292276601; "LOST;0.000000"; 
1292276604; "LOST;-0.100000"; 
1292276607; "LOST;-0.100000"; 
1292276610; "LOST;0.000000"; 
1292276614; "WON;0.100000"; 
1292276617; "WON;0.250000"; 
1292276620; "WON;0.100000"; 
1292276623; "LOST;-0.100000"; 
1292276626; "LOST;-0.100000"; 
1292276629; "WON;0.100000"; 
1292276632; "LOST;-0.100000"; 
1292276636; "LOST;-0.100000"; 
1292276639; "WON;0.100000"; 
1292276642; "WON;0.100000"; 
1292276645; "WON;0.100000"; 
1292276648; "LOST;-0.250000"; 
1292276651; "WON;0.100000"; 
1292276654; "WON;0.100000"; 
1292276657; "LOST;-0.100000"; 
1292276661; "WON;0.100000"; 
1292276664; "LOST;0.000000"; 
1292276667; "LOST;-0.100000"; 
1292276670; "LOST;-0.100000"; 
1292276673; "WON;0.100000"; 
1292276676; "WON;0.100000"; 
1292276679; "LOST;-0.100000"; 
1292276682; "WON;0.100000"; 
1292276686; "WON;0.250000"; 
1292276689; "LOST;-0.100000"; 
1292276692; "WON;0.100000"; 
1292276695; "LOST;-0.100000"; 
1292276698; "WON;0.100000"; 
1292276701; "WON;0.100000"; 
1292276704; "LOST;-0.100000"; 
1292276707; "LOST;-0.100000"; 
1292276711; "WON;0.100000"; 
1292276714; "WON;0.100000"; 
1292276717; "LOST;-1.000000"; 
1292276720; "LOST;-1.000000"; 
1292276723; "LOST;-1.000000"; 
1292276726; "LOST;-1.000000"; 
1292276729; "LOST;-1.000000"; 
1292276733; "LOST;-1.000000"; 
1292276736; "LOST;-1.000000"; 
1292276739; "LOST;-1.000000"; 
1292276742; "LOST;-1.000000"; 
1292276745; "LOST;-1.000000"; 
1292276748; "WON;0.100000"; 
1292276751; "LOST;-0.100000"; 
1292276754; "WON;0.100000"; 
1292276758; "LOST;-0.250000"; 
1292276761; "WON;0.100000"; 
1292276764; "WON;0.100000"; 
1292276767; "LOST;-0.100000"; 
1292276770; "WON;0.100000"; 
1292276773; "LOST;0.000000"; 
1292276776; "WON;0.100000"; 
1292276780; "LOST;-1.000000"; 
1292276783; "LOST;-0.400000"; 
1292276786; "LOST;-0.100000"; 
1292276789; "WON;0.100000"; 
1292276792; "LOST;-0.100000"; 
1292276795; "LOST;-0.250000"; 
1292276798; "LOST;-0.250000"; 
1292276801; "LOST;-0.100000"; 
1292276805; "LOST;-0.100000"; 
1292276808; "LOST;-1.000000"; 
1292276811; "WON;0.100000"; 
1292276814; "WON;0.100000"; 
1292276817; "LOST;0.000000"; 
1292276820; "WON;0.100000"; 
1292276823; "LOST;-0.100000"; 
1292276826; "WON;0.100000"; 
1292276830; "WON;0.100000"; 
1292276833; "WON;0.100000"; 
1292276836; "LOST;0.000000"; 
1292276839; "LOST;-0.100000"; 
1292276842; "LOST;-0.100000"; 
1292276845; "LOST;-0.250000"; 
1292276848; "LOST;-0.250000"; 
1292276852; "LOST;-0.100000"; 
1292276855; "LOST;-0.250000"; 
1292276858; "LOST;-0.100000"; 
1292276861; "LOST;-0.250000"; 
1292276864; "LOST;-0.250000"; 
1292276868; "LOST;-0.100000"; 
1292276871; "LOST;-0.100000"; 
1292276874; "WON;0.100000"; 
1292276877; "WON;0.100000"; 
1292276880; "WON;0.100000"; 
1292276883; "LOST;-0.250000"; 
1292276886; "WON;0.100000"; 
1292276889; "WON;0.100000"; 
1292276893; "LOST;0.000000"; 
1292276896; "LOST;-0.100000"; 
1292276899; "WON;0.100000"; 
1292276902; "LOST;-0.100000"; 
1292276905; "WON;0.100000"; 
1292276908; "LOST;-0.100000"; 
1292276912; "LOST;-0.100000"; 
1292276915; "WON;0.100000"; 
1292276918; "WON;0.100000"; 
1292276921; "LOST;0.000000"; 
1292276924; "LOST;-0.100000"; 
1292276928; "WON;0.100000"; 
1292276931; "LOST;-0.100000"; 
1292276934; "LOST;-0.100000"; 
1292276937; "LOST;-0.100000"; 
1292276940; "WON;0.100000"; 
1292276944; "LOST;0.000000"; 
1292276947; "WON;0.100000"; 
1292276950; "WON;0.100000"; 
1292276953; "WON;0.100000"; 
1292276956; "LOST;0.000000"; 
1292276959; "LOST;-0.100000"; 
1292276963; "WON;0.250000"; 
1292276966; "WON;0.100000"; 
1292276969; "LOST;-0.100000"; 
1292276972; "WON;0.100000"; 
1292276975; "LOST;-0.100000"; 
1292276978; "LOST;-0.100000"; 
1292276982; "WON;0.100000"; 
1292276985; "WON;0.100000"; 
1292276988; "WON;0.100000"; 
1292276991; "LOST;-0.100000"; 
1292276994; "WON;0.100000"; 
1292276998; "LOST;-0.100000"; 
1292277001; "LOST;-0.100000"; 
1292277004; "LOST;-0.100000"; 
1292277007; "WON;0.100000"; 
1292277010; "LOST;-0.100000"; 
1292277013; "LOST;0.000000"; 
1292277016; "WON;0.100000"; 
1292277020; "WON;0.100000"; 
1292277023; "WON;0.100000"; 
1292277026; "WON;0.100000"; 
1292277029; "WON;0.100000"; 
1292277032; "LOST;-1.000000"; 
1292277036; "LOST;-1.000000"; 
1292277039; "LOST;-1.000000"; 
1292277042; "LOST;-1.000000"; 
1292277045; "LOST;-1.000000"; 
1292277049; "LOST;-1.000000"; 
1292277052; "LOST;-1.000000"; 
1292277055; "LOST;-1.000000"; 
1292277059; "LOST;-1.000000"; 
1292277062; "LOST;-1.000000"; 
1292277065; "LOST;-0.100000"; 
1292277068; "LOST;-0.100000"; 
1292277072; "LOST;-0.100000"; 
1292277075; "WON;0.100000"; 
1292277078; "WON;0.100000"; 
1292277081; "LOST;-0.100000"; 
1292277084; "WON;0.100000"; 
1292277088; "WON;0.100000"; 
1292277091; "LOST;-0.100000"; 
1292277095; "WON;0.100000"; 
1292277098; "WON;0.100000"; 
1292277101; "WON;0.100000"; 
1292277104; "LOST;-0.100000"; 
1292277107; "WON;0.100000"; 
1292277110; "WON;0.100000"; 
1292277113; "WON;0.100000"; 
1292277117; "WON;0.100000"; 
1292277120; "WON;0.100000"; 
1292277123; "WON;0.100000"; 
1292277126; "WON;0.100000"; 
1292277129; "LOST;-0.100000"; 
1292277132; "WON;0.100000"; 
1292277135; "WON;0.100000"; 
1292277138; "LOST;-0.100000"; 
1292277141; "WON;0.100000"; 
1292277145; "WON;0.100000"; 
1292277148; "LOST;-0.100000"; 
1292277151; "WON;0.100000"; 
1292277154; "WON;0.100000"; 
1292277157; "WON;0.100000"; 
1292277160; "LOST;-0.100000"; 
1292277163; "WON;0.100000"; 
1292277167; "LOST;-0.100000"; 
1292277170; "WON;0.100000"; 
1292277173; "LOST;-0.100000"; 
1292277176; "WON;0.100000"; 
1292277179; "WON;0.100000"; 
